1.801639811770038932e+03 0.000000000000000000e+00 2.261985418702871868e+02
0.000000000000000000e+00 1.765818800532515525e+03 3.053971506019968274e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
